statement,verdict,sentiment
It wasn’t woman lost job December job report mostly Black Latina woman In fact white woman gained employment,true,0.0772
White supremacist killed protester Democrat visited President Barack Obama Oval Office,pants-fire,-0.6124
Undocumented immigrants pay 12 billion year Social Security,half-true,0.25
Alabama’s Crimson Tide underdog Saturday’s game Georgia Bulldogs first time 72 consecutive game Alabama favored oddsmakers win,mostly-true,0.765
Immigrants make majority essential worker place like New York City,mostly-true,0.3612
Police discover meth lab back room Alabama Walmart,pants-fire,0.0
Statistics show people time telecommute ride carpools mass transit bicycle walk,half-true,0.0
The ratio people working government working manufacturing today almost exact reversal situation 1960,half-true,0.0
Believe consumer spending last eight month,true,0.0
The Obama administration estimate number child border going increase 150000 200000 next year,half-true,0.3818
The truth revealed report showed unlawful unethical activity part,pants-fire,-0.25
We fought Republican budget end Medicare know,mostly-false,-0.3182
Polls indicate white people think black people le intelligent They think they’re le trustworthy le patriotic,half-true,0.765
Rick Perry accepted stimulus fund governor except governor California New York,mostly-true,0.2732
In fact New Jersey donor state get 61 cent back every dollar send Washington And interestingly Kentucky get 151 every dollar send Washington,true,0.4019
It’s illegal go inside Capitol Oath Keepers Jan 6 rioter,false,-0.5574
In 1950 average American lived 68 year 16 worker supported one retiree Today average life expectancy 78 three worker support one retiree,true,0.6124
Police United States allowed use tear gas even though classified chemical weapon banned international conflict since 1993,mostly-true,-0.5719
Obama Declares November National Muslim Appreciation Month,pants-fire,0.5106
This joke president want house illegal alien nation’s military installation,mostly-true,-0.2732
If Joe Biden can’t serve full term Kamala Harris cannot constitutional law become president,false,0.0
Says Royce West stood Wendy Davis support painful lateterm abortion,half-true,-0.0516
Says Sen Pat Toomey even tried shut federal government order eliminate funding Planned Parenthood,mostly-false,0.0
Under sequestration military cut smallest Army since 1940 smallest Navy since 1915,half-true,-0.2732
Four balanced budget row new tax anyone The best job growth 12 year Nearly 130000 new privatesector job Merit pay reward New Jersey’s best teacher education funding ever,mostly-true,0.9524
Says Gen David H Berger commandant US Marine Corps refused Nancy Pelosi’s request use Marines inauguration security telling don’t work,false,0.0516
Massachusetts le 1 percent kid uninsured You Gov Perry million kid uninsured Texas,mostly-true,0.0
Before Act 10 total cost public sector employees’ employment 29 percent higher private sector After act it’s still 22 percent higher,mostly-false,0.0
The McCain campaign elaborate Obamas tie ACORN,false,0.0
Says that  recent year homeowner across Ohio signed mineral right agreement I understand billion dollar worth lease signed date,true,0.6249
Says President Obama said Congress passed economic stimulus bill would unemployment 8 percent higher And went higher,mostly-false,-0.4404
Says Hillary Clinton helped man accused raping 12yearold shes seen laughing two separate occasion laughing girl raped,false,-0.7351
Says Marsha Blackburn behest pharmaceutical industry cosponsored law weakened DEA enforcement effort drug distribution company supplying corrupt doctor pharmacist peddled narcotic black market,mostly-true,-0.3182
Says 1 7 American family food stamp,true,0.0
State revenue projection missed mark month month,half-true,-0.296
Americans last 30 year doubled amount money spending per child education … result gotten worse better,half-true,-0.0516
Joe Biden Kamala Harris’ governmentrun health care plan… could lead hospital closed put Medicare coverage risk give benefit illegal immigrant,mostly-false,0.128
Video show Joe Biden saying reelect Donald Trump,mostly-false,0.0
Quotes Queen Elizabeth II saying Trump amazing person good heart could son another life,pants-fire,0.7717
Tonight Ohio people came vote Barack Obama unopposed race voted Mitt Romney Rick Santorum combined,false,0.0
82 Americanswould experience tax increase Biden elected,false,0.3182
More three woman per day lose life hand partner,true,0.128
Says John Bolton supported Iraq War said last year that I still think decision overthrow Saddam correct,true,-0.3818
Says President Trump’s Oct 31 rally Butler Pa drew 57000 people,false,0.0
Says Obama administration watered sanction Iran delayed tried stop Congress putting tough sanction place,mostly-false,-0.5574
Says Donald Trump support Wall Street bailout,mostly-true,0.3182
The White House dark 10 night row,false,0.0
Says Sen Cory Booker want require federal license gun owner criticizes voter ID law discriminatory,mostly-true,-0.5423
Thanks President Trump Republican leadership number people collecting food stamp declined two million,mostly-true,0.4939
A photograph show Beto O’Rourke nearly nude word feminist atheist slut body,pants-fire,-0.5859
Warren Buffett recently said Scrap Obamacare Start All Over,pants-fire,0.0
The economy began nose dive Democrats took control Congress January 2007,pants-fire,0.0
The top 1 percent income earner pay 40 percent state income tax bottom pay little nothing,true,0.0
After attack US diplomatic mission Benghazi Libya the ambassador body dragged street,false,-0.5106
Under Trump’s new tax plan … 998 Americans get one nickel tax cut,pants-fire,-0.2732
Over 75 North Carolina support medical marijuana,half-true,0.4019
Says Department Defense changed definition alQaeda Taliban making almost anybody loosely associated group,mostly-false,0.128
We taken away right currently existed city North Carolina passage HB2,false,0.0
For four year I full professor University Pennsylvania,half-true,0.0
Says that Dianne Feinstein said When gunman realizes nobody else armed lay weapon turn in… that’s human nature,pants-fire,-0.296
As part effort rein protester Republicans Wisconsin bolted window inside Capitol shut,pants-fire,0.0
So Oscar Health company tapped Trump profit covid test Kushner company Imagine profit national safety,half-true,0.8225
The Republican plan tax cut give millionaire  top 1 percent income country  83347 year tax cut,mostly-true,-0.34
Says Donald Trump’s tax plan give wealthy corporation Bush tax cut least factor two,true,0.1027
Says Newark we’re paying 80 percent school budget local property tax,false,0.0
Says Mike Pence arrested,false,-0.4767
In recent year Rep LaTourette sponsored legislation would increase spending 5516 percent,pants-fire,0.3182
Rep Jim Renacci’s plan end Medicare also put nursing home care 3000 senior district immediate jeopardy,mostly-false,0.0258
Says Senate deliberation Affordable Care Act 2009 2010 included hundred hour debate 100 Republican amendment compared with zero American Health Care Act year,half-true,0.7506
Secretary Geithner left option table abandoning dollar multinational currency,false,-0.3818
The Dayton Ohio shooting suspect died 2014,false,-0.7003
The fact term risk schoolkids lower risk seasonal influenza,mostly-true,-0.6597
Currently half million Floridians Alzheimer’s disease le 10 year 40 percent growth rate mean another 200000 Floridians develop devastating illness,mostly-true,-0.6597
Joe Biden resigned Trump new president,pants-fire,-0.25
Since 2014 year NATO nation increasing contribution,true,0.0
Says budget plan would cut deficit 4 trillion,half-true,-0.5859
The US economy is three time as big Chinas,mostly-true,0.0
Amazon accepts Dogecoin,false,0.4588
Online voter registration secure way voter registration,mostly-true,0.34
Says Bubba Watson wrote viral Facebook post Black Lives Matter,pants-fire,0.0258
While sitting debating Wisconsin kicked hundred thousand people voting roll,mostly-false,0.0
The mother missing boy Nebraska confessed killing,false,-0.765
No candidate ever Florida Ohio lost,pants-fire,-0.5423
A portion everything pay AARP go directly Democratic Party,false,0.3182
Says video capture sound surface Mars,false,0.0
There situation country youre nearing 50 percent people dont even pay income tax,true,0.0762
Oregon House Republicans’ job plan could generate 50000 job five year,mostly-true,0.0
Closing state’s wage gap would make 9 billion difference Missouri woman,mostly-true,0.0
President Obama’s health care law say sell house pay 38 percent tax,pants-fire,0.4215
Says Gov Tony Evers gave 24 million COVID relief money Planned Parenthood affiliate throughout Wisconsin bail fund abortion,mostly-false,0.4767
